,model,method,main_point_given,main_point_inferred,main_point_error (%),middle_point_given,middle_point_error (%),time
423,modello_16.urdf,SLSQP,[0.35387583 0.0219374  0.25225982],[0.3538759  0.02193781 0.2522594 ],0.00013556761992327652,[0.15152377 0.29714865 0.08427713],-1,0.3661081790924072
424,modello_16.urdf,SLSQP,[0.64627501 0.23561296 0.00802871],[0.58724852 0.22324307 0.00762642],8.766872769373961,[0.2614603  0.01641618 0.13944608],-1,0.3370504379272461
425,modello_16.urdf,SLSQP,[0.29149891 0.22296756 0.0266084 ],[0.29149923 0.22296598 0.02660765],0.00048359168578955206,[0.16880862 0.15242667 0.14139875],-1,0.33601999282836914
426,modello_16.urdf,SLSQP,[0.03484152 0.03099665 0.49042175],[0.03484208 0.03099565 0.4904183 ],0.0007378345031846639,[0.08050773 0.04360419 0.13275869],-1,0.3562180995941162
427,modello_16.urdf,SLSQP,[0.20100927 0.33318769 0.26961482],[0.20100791 0.33318697 0.26961603],0.00041333011580428045,[0.01746184 0.02987728 0.2504472 ],-1,0.36093997955322266
428,modello_16.urdf,SLSQP,[0.40668867 0.38726283 0.1055597 ],[0.40668953 0.38726117 0.10555931],0.00033454983204789907,[0.18099181 0.28368443 0.04061529],-1,0.2993490695953369
429,modello_16.urdf,SLSQP,[0.04748127 0.25086456 0.60439762],[0.04748121 0.25086424 0.60439696],0.00011286843118361135,[0.14230214 0.00548847 0.29163049],-1,0.3614528179168701
430,modello_16.urdf,SLSQP,[0.00422472 0.50820404 0.43998791],[0.00422546 0.50820362 0.43998855],0.00015803251826184369,[0.00771945 0.04946212 0.32368108],-1,0.2713756561279297
431,modello_16.urdf,SLSQP,[0.18545578 0.6534018  0.09095084],[0.18545485 0.65340179 0.09095107],0.0001404562433878329,[0.06968745 0.32059956 0.02285846],-1,0.3040921688079834
432,modello_16.urdf,SLSQP,[0.12323296 0.67272525 0.14016178],[0.12323181 0.67272656 0.14016179],0.00025062210057735047,[0.00508494 0.22077342 0.04174705],-1,0.33269834518432617
433,modello_16.urdf,SLSQP,[0.55786981 0.09826281 0.38569551],[0.52929094 0.09445864 0.370897  ],4.728895036732821,[0.0458206  0.15032624 0.22386195],-1,0.30182766914367676
434,modello_16.urdf,SLSQP,[0.43776404 0.15578069 0.27408135],[0.43776312 0.15578068 0.27408014],0.00028029519677450827,[0.1136612  0.14439416 0.17656317],-1,0.3252873420715332
435,modello_16.urdf,SLSQP,[0.66278544 0.10790409 0.04092467],[0.59990606 0.10652578 0.04049037],9.34898378288738,[0.22985338 0.09241649 0.06782632],-1,0.3724832534790039
436,modello_16.urdf,SLSQP,[0.31242425 0.51202486 0.12822506],[0.31242465 0.51202467 0.12822472],9.102640572945412e-05,[0.09034578 0.15462009 0.16714421],-1,0.334686279296875
437,modello_16.urdf,SLSQP,[0.55622501 0.04225043 0.38166531],[0.53448105 0.04098673 0.37053873],3.618598528659171,[0.06381158 0.05632028 0.08166179],-1,0.3040757179260254
438,modello_16.urdf,SLSQP,[0.1536126  0.38052184 0.32610579],[0.15361411 0.38052197 0.32610752],0.0004390404551850533,[0.2154783  0.04916938 0.17062636],-1,0.3352029323577881
439,modello_16.urdf,SLSQP,[0.21434648 0.64319786 0.00676208],[0.21434861 0.64319741 0.0067597 ],0.00047535332810606616,[0.19433202 0.05610863 0.11734741],-1,0.3069601058959961
440,modello_16.urdf,SLSQP,[0.3824451  0.30646302 0.19781961],[0.38244614 0.3064634  0.19781951],0.0002096158524872484,[0.10512794 0.18147627 0.04116206],-1,0.3391551971435547
441,modello_16.urdf,SLSQP,[0.36684283 0.02600793 0.55184672],[0.36684365 0.02600846 0.55184571],0.00021180385777796006,[0.04440689 0.07110651 0.16158474],-1,0.24715185165405273
442,modello_16.urdf,SLSQP,[0.50555332 0.35755135 0.02127317],[0.50555385 0.35755268 0.02127246],0.00025772808801780093,[0.25818812 0.01855274 0.18277225],-1,0.30854082107543945
443,modello_16.urdf,SLSQP,[0.1496718  0.64885479 0.17691157],[0.14967255 0.64885581 0.17691148],0.00018450904920124943,[0.15649435 0.06500259 0.18175679],-1,0.3697240352630615
444,modello_16.urdf,SLSQP,[0.00605229 0.51993032 0.01914402],[0.00605046 0.5199294  0.01914421],0.000395874740051633,[0.2100534  0.11656584 0.15881861],-1,0.3138618469238281
445,modello_16.urdf,SLSQP,[0.11572221 0.04683543 0.63856322],[0.11572349 0.04683585 0.63856316],0.0002074838218469314,[0.10314532 0.20586866 0.24619428],-1,0.3146636486053467
446,modello_16.urdf,SLSQP,[0.61871164 0.18339339 0.26360233],[0.5650513  0.17244145 0.24792521],8.17209532282811,[0.01109187 0.0357725  0.17322536],-1,0.3074476718902588
447,modello_16.urdf,SLSQP,[0.12112731 0.37682843 0.41961458],[0.12112612 0.37682936 0.41961366],0.0003061787874575865,[0.21349532 0.16193465 0.15343381],-1,0.32265400886535645
448,modello_16.urdf,SLSQP,[0.30262873 0.10935472 0.28360169],[0.30262908 0.10935326 0.28360226],0.00037287879202681023,[0.23868413 0.15336203 0.10233981],-1,0.3738064765930176
449,modello_16.urdf,SLSQP,[0.05587179 0.19699102 0.41155959],[0.05587154 0.19699213 0.41156074],0.0003514733919809159,[0.21567463 0.17564069 0.13327903],-1,0.34067440032958984
450,modello_16.urdf,SLSQP,[0.16985926 0.48582653 0.3837252 ],[0.16986087 0.48582839 0.38372517],0.0003830014181115441,[0.14649855 0.30113862 0.05993906],-1,0.26453614234924316
451,modello_16.urdf,SLSQP,[0.62334658 0.07044086 0.02639954],[0.59950921 0.07148413 0.02677493],3.800654004581485,[0.24639973 0.15389311 0.07997168],-1,0.4015510082244873
452,modello_16.urdf,SLSQP,[0.51956036 0.30097556 0.24514787],[0.51956116 0.30097498 0.24514823],0.00016216811152595145,[0.24112549 0.01025622 0.16794858],-1,0.34562206268310547
453,modello_16.urdf,SLSQP,[0.25533752 0.06329634 0.27456732],[0.2553384  0.06329531 0.274567  ],0.0003673802559469327,[0.2354275  0.23818003 0.06039849],-1,0.33278989791870117
454,modello_16.urdf,SLSQP,[0.37010826 0.109355   0.45940765],[0.37010755 0.10935403 0.45940759],0.0002005659838827731,[0.09020418 0.3239244  0.09058506],-1,0.31502604484558105
455,modello_16.urdf,SLSQP,[0.16551222 0.18105304 0.35037806],[0.16551185 0.18105214 0.35037815],0.0002287816348757421,[0.23819632 0.03762252 0.07988208],-1,0.347761869430542
456,modello_16.urdf,SLSQP,[0.54324566 0.09497289 0.14698372],[0.54324584 0.09497376 0.14698458],0.00021599976694759268,[0.30804131 0.0409999  0.08758464],-1,0.3366200923919678
457,modello_16.urdf,SLSQP,[0.41488995 0.07908302 0.09332386],[0.41489019 0.07908198 0.09332399],0.0002481678207926088,[0.19612696 0.00242623 0.20572847],-1,0.3228449821472168
458,modello_16.urdf,SLSQP,[0.03802485 0.07102987 0.35122147],[0.03802478 0.07103356 0.35122322],0.0011329162653915884,[0.00369326 0.17649128 0.09478782],-1,0.3572263717651367
459,modello_16.urdf,SLSQP,[0.63764313 0.06344049 0.09589683],[0.59989569 0.06290414 0.09526313],5.8272858578593,[0.28853109 0.1454724  0.10519617],-1,0.4338409900665283
460,modello_16.urdf,SLSQP,[0.04287834 0.65522962 0.2209749 ],[0.04287959 0.65523182 0.22097289],0.00046659556733163126,[0.07951694 0.11747432 0.27432954],-1,0.3110086917877197
461,modello_16.urdf,SLSQP,[0.22951959 0.31085177 0.45860037],[0.22951905 0.31085253 0.4586004 ],0.00015550166639488833,[0.17826347 0.20228873 0.00299394],-1,0.30976319313049316
462,modello_16.urdf,SLSQP,[0.41723941 0.15554396 0.2215371 ],[0.41723892 0.15554438 0.22153755],0.00015848551719081728,[0.26878211 0.13990488 0.12403022],-1,0.32858967781066895
463,modello_16.urdf,SLSQP,[0.20509963 0.21818437 0.03859055],[0.20510072 0.21818346 0.03859102],0.0004947094793910293,[0.26733317 0.1516059  0.05207356],-1,0.31902384757995605
464,modello_16.urdf,SLSQP,[0.18475359 0.1664915  0.30517393],[0.18475353 0.16649034 0.30517412],0.0002980620234498551,[0.17550912 0.09401336 0.14409122],-1,0.3195686340332031
465,modello_16.urdf,SLSQP,[0.16752792 0.35500504 0.22815724],[0.16752791 0.35500503 0.22815634],0.00019985623099233208,[0.12444222 0.13039391 0.29643622],-1,0.3641538619995117
466,modello_16.urdf,SLSQP,[0.29613415 0.27156741 0.13054887],[0.2961328  0.27156719 0.13054865],0.000329182433883421,[0.15299224 0.02524985 0.26861995],-1,0.3961362838745117
467,modello_16.urdf,SLSQP,[0.31857662 0.49890504 0.19725094],[0.31857624 0.49890581 0.19725081],0.00013854392866760061,[0.2223842  0.22909443 0.02226764],-1,0.3044724464416504
468,modello_16.urdf,SLSQP,[0.26352412 0.16753413 0.37621304],[0.26352576 0.16753304 0.37621113],0.0005613522016790396,[0.25912056 0.08376552 0.1293731 ],-1,0.3595561981201172
469,modello_16.urdf,SLSQP,[0.45260005 0.39824069 0.31141021],[0.44690658 0.39422214 0.30828648],1.125485125128004,[0.26740939 0.13092891 0.01908462],-1,0.3639512062072754
470,modello_16.urdf,SLSQP,[0.09993091 0.61772408 0.17978483],[0.09993175 0.61772425 0.17978515],0.00013984683172387375,[0.28789399 0.10344035 0.02020072],-1,0.3201558589935303
471,modello_16.urdf,SLSQP,[0.35363265 0.26498075 0.22715795],[0.35363198 0.26498187 0.22715886],0.00032175419113796347,[0.09727633 0.11552968 0.06486187],-1,0.31062817573547363
472,modello_16.urdf,SLSQP,[0.15545957 0.03081549 0.01115208],[0.15545976 0.03081582 0.01115312],0.0006973196763787536,[0.11441108 0.17744077 0.15728367],-1,0.36699819564819336
473,modello_16.urdf,SLSQP,[0.44504821 0.15499885 0.43482005],[0.44504887 0.15500013 0.43482002],0.0002257201936871876,[0.24586676 0.13578146 0.06323481],-1,0.3341505527496338
474,modello_16.urdf,SLSQP,[0.50819492 0.21751149 0.08396676],[0.50819452 0.21751252 0.08396585],0.00025655833222583104,[0.06984038 0.06332802 0.13648949],-1,0.2896461486816406
475,modello_16.urdf,SLSQP,[0.60223105 0.02556212 0.08220177],[0.59987654 0.0255583  0.08224351],0.3870919445606118,[0.22694772 0.15277396 0.12146229],-1,0.38808298110961914
476,modello_16.urdf,SLSQP,[0.55007689 0.26169655 0.08553701],[0.55007749 0.26169599 0.08553663],0.00014785027108933687,[0.03814386 0.05089232 0.34109324],-1,0.33213305473327637
477,modello_16.urdf,SLSQP,[0.41682731 0.23801837 0.42921214],[0.41682783 0.23801739 0.42921151],0.0001975251090752937,[0.05829653 0.25805256 0.00873294],-1,0.27907538414001465
478,modello_16.urdf,SLSQP,[0.25673344 0.59295737 0.06997614],[0.25673317 0.59295739 0.06997473],0.00022126398815924318,[0.10950923 0.00906788 0.17800537],-1,0.3140828609466553
479,modello_16.urdf,SLSQP,[0.24884365 0.33211918 0.24734327],[0.24884252 0.33211882 0.24734412],0.00030287404636756253,[0.12973262 0.24670721 0.0480628 ],-1,0.3461897373199463
480,modello_16.urdf,SLSQP,[0.62129036 0.13772933 0.22840359],[0.57957689 0.13197414 0.21876289],6.389115176756899,[0.14155279 0.07037126 0.11593057],-1,0.31972551345825195
481,modello_16.urdf,SLSQP,[0.17786228 0.38665552 0.53424938],[0.17786132 0.38665506 0.53424779],0.0002800281643343358,[0.19459969 0.11267652 0.05659995],-1,0.2954978942871094
482,modello_16.urdf,SLSQP,[0.50687914 0.08785749 0.22868589],[0.50687907 0.08785868 0.22868879],0.0005581557248633806,[0.0713384  0.08205515 0.23258269],-1,0.2694129943847656
483,modello_16.urdf,SLSQP,[0.29698846 0.55532793 0.27770657],[0.29698956 0.55532722 0.27770706],0.0002028391403529355,[0.16542867 0.08510726 0.1538763 ],-1,0.35333681106567383
484,modello_16.urdf,SLSQP,[0.23670091 0.03559107 0.38961878],[0.23670018 0.0355908  0.38962048],0.0004078782746835779,[0.01787227 0.10385859 0.03378205],-1,0.37022924423217773
485,modello_16.urdf,SLSQP,[0.6530876  0.233743   0.08671628],[0.58496367 0.21917684 0.08137459],9.994664834590301,[0.05843541 0.27140157 0.09344978],-1,0.3135404586791992
486,modello_16.urdf,SLSQP,[0.08126271 0.05387951 0.40293792],[0.08126136 0.05387627 0.40293713],0.0008658251130208985,[0.04398919 0.10797771 0.1110019 ],-1,0.3567540645599365
487,modello_16.urdf,SLSQP,[0.31265587 0.02605201 0.09659393],[0.31265611 0.02605261 0.09659458],0.0002795593977786492,[0.14082063 0.20413286 0.1991135 ],-1,0.349470853805542
488,modello_16.urdf,SLSQP,[0.38181846 0.51882992 0.03483753],[0.381819   0.51882997 0.03483821],0.00013484668623968657,[0.22510158 0.2470435  0.03227461],-1,0.33806514739990234
489,modello_16.urdf,SLSQP,[0.52032083 0.42177885 0.18341907],[0.49346437 0.40484576 0.17596596],4.696038789790536,[0.27473077 0.16544294 0.04042688],-1,0.33005857467651367
490,modello_16.urdf,SLSQP,[0.50924904 0.29364835 0.30648968],[0.50608541 0.29225545 0.3050204 ],0.5665605814769039,[0.10942324 0.07292072 0.14075767],-1,0.4064750671386719
491,modello_16.urdf,SLSQP,[0.20150452 0.18164682 0.38988637],[0.20150401 0.18164556 0.38988507],0.00039634179401867013,[0.08271632 0.13068931 0.11993323],-1,0.3256568908691406
492,modello_16.urdf,SLSQP,[0.19240266 0.25669793 0.61451652],[0.19240308 0.25669861 0.61451549],0.00018758433555776658,[0.1525443  0.28441486 0.08597328],-1,0.3438584804534912
493,modello_16.urdf,SLSQP,[0.29503475 0.58012408 0.13986378],[0.29503364 0.58012414 0.13986462],0.00020869485772459444,[0.13505867 0.30389852 0.09590064],-1,0.2660830020904541
494,modello_16.urdf,SLSQP,[0.50904278 0.26279861 0.28925102],[0.50904403 0.26279777 0.28925234],0.00031262037522829575,[0.13740569 0.08952779 0.1328489 ],-1,0.2925446033477783
495,modello_16.urdf,SLSQP,[0.09646663 0.58851723 0.16963526],[0.09646616 0.58851797 0.16963717],0.00033944439424465396,[0.11863063 0.19168575 0.01599224],-1,0.29011964797973633
496,modello_16.urdf,SLSQP,[0.005518   0.62199528 0.03669933],[0.00551869 0.62199441 0.0366997 ],0.00018820997605109165,[0.07085575 0.17597248 0.12733999],-1,0.29141664505004883
497,modello_16.urdf,SLSQP,[0.02006815 0.45592233 0.01778375],[0.02006919 0.45592313 0.01778356],0.0002899111409386857,[0.15126193 0.00804581 0.17129007],-1,0.35925841331481934
498,modello_16.urdf,SLSQP,[0.5752154  0.34822102 0.00093651],[0.55094798 0.33777673 0.00092373],3.929094914405128,[0.25835304 0.21530747 0.06929528],-1,0.4389171600341797
499,modello_16.urdf,SLSQP,[0.00720273 0.59393383 0.05506324],[0.00720369 0.59393311 0.05506286],0.00021231978512827404,[0.19984349 0.01593437 0.13356866],-1,0.3226051330566406
500,modello_16.urdf,SLSQP,[0.4206625  0.43544653 0.24986192],[0.42066349 0.43544314 0.24986477],0.0006920332847523164,[0.15746297 0.04781029 0.19461619],-1,0.3360936641693115
501,modello_16.urdf,SLSQP,[0.17732608 0.20051542 0.08446422],[0.17732661 0.20051583 0.08446431],0.0002420487856990009,[0.18044485 0.27412944 0.0616333 ],-1,0.3651587963104248
502,modello_16.urdf,SLSQP,[0.23325718 0.36239871 0.12905629],[0.23325313 0.36240063 0.12905762],0.0010401349415774981,[0.14061507 0.0272679  0.05293685],-1,0.34435391426086426
503,modello_16.urdf,SLSQP,[0.26695368 0.56440117 0.17093688],[0.26695274 0.56440013 0.17093636],0.00023160778223927064,[0.07744136 0.08318953 0.23853538],-1,0.2967343330383301
504,modello_16.urdf,SLSQP,[0.3267434  0.36313082 0.23492315],[0.32674253 0.3631307  0.23492288],0.00016930491140315632,[0.10475962 0.11208394 0.02390288],-1,0.31261444091796875
505,modello_16.urdf,SLSQP,[0.41559428 0.21398606 0.25572842],[0.41559407 0.21398547 0.25572783],0.00016109675495627708,[0.11361099 0.2244591  0.12921397],-1,0.30489444732666016
506,modello_16.urdf,SLSQP,[0.06020115 0.29992533 0.27449705],[0.06019848 0.2999236  0.27449738],0.0007769073400280612,[0.05472216 0.20619166 0.20548294],-1,0.3430752754211426
507,modello_16.urdf,SLSQP,[0.3674302  0.03757714 0.02574957],[0.36743097 0.03757711 0.02575044],0.0003118679042698893,[0.24381015 0.01483843 0.10173066],-1,0.3455538749694824
508,modello_16.urdf,SLSQP,[0.39213064 0.26792866 0.14249431],[0.39213456 0.26792718 0.14249049],0.0011425557147430232,[0.20796455 0.05959691 0.15087533],-1,0.29592013359069824
509,modello_16.urdf,SLSQP,[0.18507407 0.1883192  0.43773788],[0.18507376 0.18831948 0.43773836],0.0001243133284270182,[0.15571123 0.24901167 0.15902018],-1,0.34778499603271484
510,modello_16.urdf,SLSQP,[0.58602023 0.00851761 0.0222129 ],[0.58601947 0.00851781 0.02221411],0.0002459656337079333,[0.25678413 0.22673438 0.02364685],-1,0.3474893569946289
511,modello_16.urdf,SLSQP,[0.44298857 0.30065054 0.04656084],[0.44298918 0.30065064 0.04656121],0.0001344756815624171,[0.24946993 0.11031003 0.11202378],-1,0.3797948360443115
512,modello_16.urdf,SLSQP,[0.09956413 0.29881137 0.04437931],[0.09956627 0.29881036 0.04437928],0.0007438493316196605,[0.04116267 0.05226607 0.20278909],-1,0.38799190521240234
513,modello_16.urdf,SLSQP,[0.42144978 0.15418237 0.24748359],[0.42144816 0.15418159 0.24748465],0.0004066586182350022,[0.09729216 0.02004888 0.24616875],-1,0.33789587020874023
514,modello_16.urdf,SLSQP,[0.39064481 0.444529   0.22069861],[0.39064719 0.44452865 0.22069782],0.00040201990602286577,[0.11204368 0.00452033 0.01765965],-1,0.3096609115600586
515,modello_16.urdf,SLSQP,[0.17609375 0.18444961 0.51464186],[0.17609439 0.1844495  0.51464158],0.00012244010938229234,[0.13095345 0.15045346 0.02348158],-1,0.38205957412719727
516,modello_16.urdf,SLSQP,[0.57775853 0.21329    0.02000661],[0.57776044 0.2132912  0.02000694],0.00037036698896408723,[0.27540552 0.11628503 0.13925862],-1,0.38709592819213867
517,modello_16.urdf,SLSQP,[0.27057892 0.27963983 0.10437242],[0.27057972 0.27963537 0.10437315],0.0011390458743557599,[0.13798773 0.22379085 0.21349738],-1,0.3975553512573242
518,modello_16.urdf,SLSQP,[0.28673792 0.11871684 0.11121634],[0.28673839 0.11871713 0.11121552],0.00030115260842684065,[0.10695346 0.30049031 0.11490338],-1,0.468158483505249
519,modello_16.urdf,SLSQP,[0.15913193 0.00407601 0.30137774],[0.15913122 0.00407628 0.30137694],0.0003251343647881829,[0.17536366 0.04056338 0.04234839],-1,0.3670923709869385
520,modello_16.urdf,SLSQP,[0.41736598 0.26177032 0.41995428],[0.41736538 0.26177042 0.41995535],0.00019044062407061943,[0.00542985 0.04919195 0.30969845],-1,0.3628389835357666
521,modello_16.urdf,SLSQP,[0.54430712 0.22917418 0.15579937],[0.54430592 0.22917498 0.15579917],0.00023942045098464376,[0.32569899 0.00133145 0.02704089],-1,0.37593817710876465
522,modello_16.urdf,SLSQP,[0.54179061 0.1256448  0.36208861],[0.53177474 0.12393154 0.35714406],1.7027801484964518,[0.03757506 0.19500762 0.19985117],-1,0.34166789054870605
523,modello_16.urdf,SLSQP,[0.11821533 0.3720705  0.23907582],[0.11821455 0.37207071 0.2390763 ],0.00020604678858366244,[0.10557246 0.05346149 0.17857636],-1,0.41088128089904785
524,modello_16.urdf,SLSQP,[0.14772632 0.18211464 0.53595864],[0.14772731 0.18211486 0.53595971],0.0002520094303130791,[0.34142164 0.04333893 0.02889066],-1,0.38182663917541504
525,modello_16.urdf,SLSQP,[0.30457124 0.16946863 0.46154131],[0.30457415 0.16946962 0.46154036],0.0005559569377478912,[0.10149732 0.21678157 0.03643244],-1,0.3511507511138916
526,modello_16.urdf,SLSQP,[0.20059231 0.08393085 0.14030969],[0.20059234 0.08392941 0.14030665],0.0012982817182895473,[0.17144741 0.03933839 0.08836645],-1,0.30114197731018066
527,modello_16.urdf,SLSQP,[0.10369541 0.04326435 0.65334309],[0.1036956  0.04326549 0.65334204],0.00023539090936618132,[0.2847249  0.12148094 0.0921521 ],-1,0.3569509983062744
528,modello_16.urdf,SLSQP,[0.2383911  0.102445   0.56414175],[0.23839131 0.10244514 0.5641405 ],0.0002040839108763568,[0.02453098 0.15098557 0.0210206 ],-1,0.36815762519836426
529,modello_16.urdf,SLSQP,[0.42437291 0.28727802 0.25045145],[0.42437234 0.28727775 0.25045235],0.00019212945065738042,[0.11753478 0.31928592 0.03121046],-1,0.33507323265075684
530,modello_16.urdf,SLSQP,[0.1927912  0.36448942 0.23226865],[0.1927923  0.36448435 0.23226869],0.001097132308721251,[0.11502588 0.30110461 0.04153955],-1,0.29639482498168945
531,modello_16.urdf,SLSQP,[0.27449209 0.45001641 0.42206872],[0.27449081 0.45001615 0.42206971],0.00024152593084772022,[0.21205989 0.2400323  0.02503329],-1,0.28790879249572754
532,modello_16.urdf,SLSQP,[0.45170991 0.13074682 0.27383878],[0.45170965 0.1307462  0.27383824],0.00015974960181221545,[3.40623882e-01 7.99285385e-02 2.03166025e-04],-1,0.3291604518890381
533,modello_16.urdf,SLSQP,[0.38553913 0.54081211 0.21471898],[0.37491528 0.52841002 0.2097937 ],2.4436294310943096,[0.17902786 0.2361923  0.06577434],-1,0.312974214553833
534,modello_16.urdf,SLSQP,[0.4601544  0.50236263 0.04867506],[0.45056948 0.49400781 0.04784836],1.8656035876692616,[0.0863503  0.26420242 0.19722679],-1,0.3380577564239502
535,modello_16.urdf,SLSQP,[0.37720337 0.08792412 0.51902995],[0.37720269 0.08792288 0.51902806],0.00036441424512533954,[0.14357021 0.24547433 0.15107953],-1,0.3407773971557617
536,modello_16.urdf,SLSQP,[0.55502148 0.25398147 0.25480436],[0.54348807 0.25017778 0.250982  ],1.92490546562681,[0.04982561 0.1457777  0.25395155],-1,0.3535902500152588
537,modello_16.urdf,SLSQP,[0.30358891 0.60499111 0.09830357],[0.30358678 0.60499301 0.0983047 ],0.0004486055318344973,[0.09324568 0.17092737 0.23392913],-1,0.31662440299987793
538,modello_16.urdf,SLSQP,[0.5154316  0.31429231 0.28048273],[0.50925326 0.31142435 0.27792757],1.0928827703054997,[0.26403293 0.17525615 0.0551715 ],-1,0.35288023948669434
539,modello_16.urdf,SLSQP,[0.03637287 0.52480894 0.43077089],[0.03637208 0.52481122 0.43076774],0.0005824839775620149,[0.06778739 0.0081094  0.23623417],-1,0.27649521827697754
540,modello_16.urdf,SLSQP,[0.14892015 0.34773162 0.5853538 ],[0.14891973 0.3477309  0.5853537 ],0.00012093690835027811,[0.09153443 0.19820114 0.17175173],-1,0.3272392749786377
541,modello_16.urdf,SLSQP,[0.27706718 0.06013207 0.54302374],[0.27706784 0.06012669 0.54302348],0.0008854476235711628,[0.10763405 0.27715086 0.01764717],-1,0.2846674919128418
542,modello_16.urdf,SLSQP,[0.02677358 0.21835659 0.05113707],[0.02677475 0.2183562  0.05113726],0.0005513804045752164,[0.17364068 0.22063581 0.10258041],-1,0.2860076427459717
543,modello_16.urdf,SLSQP,[0.32330447 0.17784276 0.37909513],[0.32330673 0.17784628 0.37909557],0.0007947281675510417,[0.16662489 0.20110112 0.09545695],-1,0.31460022926330566
544,modello_16.urdf,SLSQP,[0.29542554 0.42628929 0.19492414],[0.29542462 0.42628938 0.19492422],0.0001678335223610206,[0.31593677 0.08222352 0.09650753],-1,0.3271963596343994
545,modello_16.urdf,SLSQP,[0.07656989 0.403567   0.155111  ],[0.07656846 0.40356759 0.15511285],0.0005487130536985601,[0.18032455 0.06279158 0.11937971],-1,0.29413938522338867
546,modello_16.urdf,SLSQP,[0.04717621 0.41188365 0.5313982 ],[0.04717849 0.4118836  0.53139792],0.00033967202269930035,[0.05837969 0.14760163 0.19365184],-1,0.2808876037597656
547,modello_16.urdf,SLSQP,[0.04711845 0.39904911 0.08785998],[0.04711755 0.39905051 0.08786024],0.0004102541799353664,[0.07151806 0.09460732 0.11220014],-1,0.31993985176086426
548,modello_16.urdf,SLSQP,[0.22969022 0.62810206 0.20152258],[0.22783082 0.62381557 0.20015074],0.6971712468960571,[0.06004831 0.27791394 0.12971704],-1,0.35143280029296875
549,modello_16.urdf,SLSQP,[0.45986558 0.07454811 0.10223979],[0.45986434 0.0745475  0.10223888],0.0003469833621277223,[0.06777561 0.05922831 0.10777464],-1,0.32021021842956543
550,modello_16.urdf,SLSQP,[0.09188879 0.15675459 0.10232165],[0.0918875  0.15675434 0.10232229],0.0007022772048205637,[0.05117563 0.17662633 0.0864029 ],-1,0.39977312088012695
551,modello_16.urdf,SLSQP,[0.04156536 0.27009269 0.63393596],[0.04156582 0.27009322 0.63393541],0.00012947814658842652,[0.18371608 0.08329978 0.02746381],-1,0.2962679862976074
552,modello_16.urdf,SLSQP,[0.54934335 0.25830658 0.14346611],[0.54934398 0.25830619 0.14346582],0.00012809173933840147,[0.14134291 0.12220091 0.01403801],-1,0.2872288227081299
553,modello_16.urdf,SLSQP,[0.1939788  0.37170116 0.45505649],[0.19397955 0.37170455 0.45505644],0.0005621158710031354,[0.16428884 0.29907936 0.0205046 ],-1,0.3072066307067871
554,modello_16.urdf,SLSQP,[0.00674779 0.36600514 0.15051394],[0.00674777 0.36600554 0.15051537],0.0003746729202874529,[0.31042857 0.04736805 0.02308721],-1,0.33406496047973633
555,modello_16.urdf,SLSQP,[0.46513871 0.34926383 0.22006863],[0.46514133 0.34926327 0.22006924],0.00044261285023142123,[0.29400177 0.03027207 0.04557287],-1,0.31663036346435547
556,modello_16.urdf,SLSQP,[0.47371398 0.15645938 0.19504793],[0.4737143  0.15645978 0.19504846],0.00013693278769587257,[0.22950694 0.09715273 0.19750198],-1,0.31671643257141113
557,modello_16.urdf,SLSQP,[0.37760091 0.09722126 0.25946306],[0.37760086 0.09722178 0.25946446],0.00032055348466486337,[0.32285872 0.09557164 0.03188071],-1,0.3438570499420166
558,modello_16.urdf,SLSQP,[0.01044851 0.05635367 0.29191716],[0.01045028 0.05635211 0.29191636],0.0008372566945057125,[0.21554417 0.24136824 0.11629098],-1,0.3628354072570801
559,modello_16.urdf,SLSQP,[0.56563403 0.38953392 0.00666483],[0.53413111 0.37341465 0.00639514],5.152491407747812,[0.28997304 0.10087162 0.16716978],-1,0.3367598056793213
560,modello_16.urdf,SLSQP,[0.16092039 0.3359168  0.30983357],[0.16091932 0.33591683 0.30983368],0.00022189645282765058,[0.20033095 0.01909982 0.23500627],-1,0.36722421646118164
561,modello_16.urdf,SLSQP,[0.57225074 0.1492393  0.03301133],[0.57225098 0.14923856 0.03300933],0.0003633278654399637,[0.32553943 0.09152695 0.0281298 ],-1,0.2723369598388672
562,modello_16.urdf,SLSQP,[0.05974829 0.13828309 0.60158477],[0.05974754 0.1382828  0.60158604],0.00024258243318682406,[0.03798997 0.30868283 0.11050846],-1,0.35555601119995117
563,modello_16.urdf,SLSQP,[0.39904901 0.02795209 0.38418901],[0.39904855 0.02795296 0.38418909],0.00017865641150138873,[0.25191169 0.07112011 0.17386214],-1,0.3266568183898926
564,modello_16.urdf,SLSQP,[0.10653974 0.08351104 0.48733432],[0.10654037 0.08351112 0.48733396],0.00014355836985364037,[0.22359221 0.01921054 0.05327241],-1,0.3627052307128906
565,modello_16.urdf,SLSQP,[0.36852679 0.24601648 0.47579152],[0.36852721 0.24601573 0.4757916 ],0.00013396638310207248,[0.06238717 0.14791155 0.27092037],-1,0.32384753227233887
566,modello_16.urdf,SLSQP,[0.33717316 0.24313406 0.06596761],[0.33717431 0.24313387 0.06596778],0.0002784968403507959,[0.27103153 0.08278735 0.19575252],-1,0.34693264961242676
567,modello_16.urdf,SLSQP,[0.27589142 0.44947236 0.01537357],[0.27589283 0.44947204 0.01537444],0.0003204711568776536,[0.07794687 0.28895111 0.10933614],-1,0.32237744331359863
