,model,method,main_point_given,main_point_inferred,main_point_error (%),middle_point_given,middle_point_error (%),time
307,modello_16.urdf,trac-ik,"0    0.113847
1    0.193310
2    0.053824
Name: 107, dtype: float64",[0.11383895 0.19331727 0.05382519],0.004637793870550676,,-1,0.0018787384033203125
308,modello_16.urdf,trac-ik,"0    0.259667
1    0.002316
2    0.108219
Name: 108, dtype: float64",[0.25967232 0.00231673 0.10822569],0.0029860609125334377,,-1,0.001346588134765625
309,modello_16.urdf,trac-ik,"0    0.088496
1    0.102739
2    0.014634
Name: 109, dtype: float64",[0.08850511 0.10273973 0.01464111],0.008471078197902064,,-1,0.003623485565185547
310,modello_16.urdf,trac-ik,"0    0.132555
1    0.207371
2    0.027924
Name: 110, dtype: float64",[0.13254592 0.20737548 0.02792311],0.004154515395245478,,-1,0.002715587615966797
311,modello_16.urdf,trac-ik,"0    0.141577
1    0.187400
2    0.137404
Name: 111, dtype: float64",[0.14157627 0.1873981  0.1374041 ],0.0006567243119642325,,-1,0.0018703937530517578
312,modello_16.urdf,trac-ik,"0    0.030503
1    0.156910
2    0.195647
Name: 112, dtype: float64",[0.0305064  0.15691006 0.1956463 ],0.0012014839752816592,,-1,0.0007119178771972656
313,modello_16.urdf,trac-ik,"0    0.260025
1    0.008417
2    0.136172
Name: 113, dtype: float64",[0.26002907 0.00841889 0.13618042],0.0031692134280808474,,-1,0.0011718273162841797
314,modello_16.urdf,trac-ik,"0    0.222390
1    0.185770
2    0.003496
Name: 114, dtype: float64",[0.22239206 0.18577568 0.0034906 ],0.0028545146920819927,,-1,0.0007674694061279297
315,modello_16.urdf,trac-ik,"0    0.200083
1    0.212531
2    0.005710
Name: 115, dtype: float64",[0.20008271 0.21252794 0.005714  ],0.0017582434824028115,,-1,0.0009279251098632812
316,modello_16.urdf,trac-ik,"0    0.173804
1    0.064721
2    0.118261
Name: 116, dtype: float64",[0.17380097 0.06472276 0.11826026],0.001667659164492965,,-1,0.0020017623901367188
317,modello_16.urdf,trac-ik,"0    0.038740
1    0.197254
2    0.047201
Name: 117, dtype: float64",[0.03873955 0.19725418 0.04720055],1.9634913750040265e-06,,-1,0.0005784034729003906
318,modello_16.urdf,trac-ik,"0    0.055866
1    0.208150
2    0.136976
Name: 118, dtype: float64",[0.05586638 0.20815663 0.13698105],0.00349940175720608,,-1,0.0011382102966308594
319,modello_16.urdf,trac-ik,"0    0.045654
1    0.014729
2    0.085256
Name: 119, dtype: float64",[0.04565449 0.01472906 0.0852556 ],2.3143062097078514e-06,,-1,0.0030345916748046875
320,modello_16.urdf,trac-ik,"0    0.042938
1    0.291368
2    0.001352
Name: 120, dtype: float64",[0.0429461  0.29137416 0.00135521],0.0037198750076594483,,-1,0.001499176025390625
321,modello_16.urdf,trac-ik,"0    0.038214
1    0.069364
2    0.025957
Name: 121, dtype: float64",[0.0382238  0.06935675 0.0259621 ],0.015725548053357536,,-1,0.002313375473022461
322,modello_16.urdf,trac-ik,"0    0.001240
1    0.239233
2    0.111705
Name: 122, dtype: float64",[0.00123925 0.23923275 0.11170286],0.0009529486541846947,,-1,0.001341104507446289
323,modello_16.urdf,trac-ik,"0    0.019510
1    0.002551
2    0.139992
Name: 123, dtype: float64",[0.0195009  0.00255138 0.13999722],0.0075501608430302075,,-1,0.0025682449340820312
324,modello_16.urdf,trac-ik,"0    0.275163
1    0.075565
2    0.062507
Name: 124, dtype: float64",[0.27515982 0.07557238 0.0625167 ],0.004242711129995923,,-1,0.0019180774688720703
325,modello_16.urdf,trac-ik,"0    0.206377
1    0.064887
2    0.133795
Name: 125, dtype: float64",[0.20637291 0.06489515 0.13379801],0.0038615848837482984,,-1,0.0024824142456054688
326,modello_16.urdf,trac-ik,"0    0.179146
1    0.048023
2    0.160633
Name: 126, dtype: float64",[0.17913985 0.04802664 0.16063715],0.00347753840575181,,-1,0.0019865036010742188
327,modello_16.urdf,trac-ik,"0    0.112978
1    0.116706
2    0.102063
Name: 127, dtype: float64",[0.1129771  0.1167103  0.10206325],0.002160743129191042,,-1,0.0017228126525878906
328,modello_16.urdf,trac-ik,"0    0.066198
1    0.207003
2    0.013956
Name: 128, dtype: float64",[0.06619878 0.20699975 0.01395193],0.0025625079622236895,,-1,0.0021209716796875
329,modello_16.urdf,trac-ik,"0    0.138350
1    0.147810
2    0.163368
Name: 129, dtype: float64",[0.13834996 0.14780951 0.16336846],1.3869795250630775e-06,,-1,0.0006821155548095703
330,modello_16.urdf,trac-ik,"0    0.185236
1    0.235417
2    0.009527
Name: 130, dtype: float64",[0.18523927 0.23541052 0.00952855],0.0024903479989548663,,-1,0.0011911392211914062
331,modello_16.urdf,trac-ik,"0    0.085229
1    0.095057
2    0.065167
Name: 131, dtype: float64",[0.08522825 0.09505368 0.06516061],0.004673553482074087,,-1,0.0005710124969482422
332,modello_16.urdf,trac-ik,"0    0.236126
1    0.143031
2    0.016010
Name: 132, dtype: float64",[0.23612439 0.14303532 0.01601147],0.0018154772300042906,,-1,0.0008172988891601562
333,modello_16.urdf,trac-ik,"0    0.068242
1    0.204581
2    0.037928
Name: 133, dtype: float64",[0.06824489 0.20457893 0.03792767],0.0016340121532038847,,-1,0.001943826675415039
334,modello_16.urdf,trac-ik,"0    0.128219
1    0.035203
2    0.004819
Name: 134, dtype: float64",[0 0 0],100.0,,-1,0.005227565765380859
335,modello_16.urdf,trac-ik,"0    0.033170
1    0.052128
2    0.058835
Name: 135, dtype: float64",[0.03317791 0.0521213  0.05884123],0.014267282405779179,,-1,0.00116729736328125
336,modello_16.urdf,trac-ik,"0    0.061943
1    0.250434
2    0.127333
Name: 136, dtype: float64",[0.06194933 0.2504335  0.12733475],0.002404235064568386,,-1,0.0013840198516845703
337,modello_16.urdf,trac-ik,"0    0.238006
1    0.134771
2    0.075888
Name: 137, dtype: float64",[0.23800424 0.13477149 0.0758972 ],0.0033709631623830903,,-1,0.0013208389282226562
338,modello_16.urdf,trac-ik,"0    0.090939
1    0.271872
2    0.062559
Name: 138, dtype: float64",[0.09094672 0.27187125 0.06255976],0.0025245288494458286,,-1,0.001371145248413086
339,modello_16.urdf,trac-ik,"0    0.086419
1    0.117444
2    0.166480
Name: 139, dtype: float64",[0.08641937 0.11744423 0.16648033],7.925484855952198e-05,,-1,0.0007004737854003906
340,modello_16.urdf,trac-ik,"0    0.267469
1    0.086084
2    0.048082
Name: 140, dtype: float64",[0.26746612 0.08609313 0.0480849 ],0.0037345470996886848,,-1,0.0025870800018310547
341,modello_16.urdf,trac-ik,"0    0.200875
1    0.089754
2    0.091908
Name: 141, dtype: float64",[0.20087965 0.08976156 0.09190267],0.004276932541639751,,-1,0.0009663105010986328
342,modello_16.urdf,trac-ik,"0    0.171502
1    0.166694
2    0.108889
Name: 142, dtype: float64",[0.17150872 0.16669089 0.10888416],0.0034455995939071233,,-1,0.0015044212341308594
343,modello_16.urdf,trac-ik,"0    0.059853
1    0.203035
2    0.163962
Name: 143, dtype: float64",[0.05986188 0.20303125 0.16396762],0.0041308690235438185,,-1,0.0008487701416015625
344,modello_16.urdf,trac-ik,"0    0.191271
1    0.217004
2    0.035520
Name: 144, dtype: float64",[0.19126873 0.21699625 0.03551627],0.0029604215859513807,,-1,0.0032815933227539062
345,modello_16.urdf,trac-ik,"0    0.143282
1    0.094736
2    0.127466
Name: 145, dtype: float64",[0.14328134 0.09473583 0.12746652],0.00030150676738324435,,-1,0.0023589134216308594
346,modello_16.urdf,trac-ik,"0    0.066524
1    0.095306
2    0.202897
Name: 146, dtype: float64",[0.06653175 0.09530331 0.20290189],0.0038332708053729053,,-1,0.0013661384582519531
347,modello_16.urdf,trac-ik,"0    0.002124
1    0.278705
2    0.096256
Name: 147, dtype: float64",[0.00212435 0.27870466 0.09625596],6.473349021600147e-07,,-1,0.0006506443023681641
348,modello_16.urdf,trac-ik,"0    0.001339
1    0.212332
2    0.148734
Name: 148, dtype: float64",[0.00133911 0.21233166 0.1487342 ],8.874211501360254e-06,,-1,0.0005784034729003906
349,modello_16.urdf,trac-ik,"0    0.170051
1    0.138072
2    0.004835
Name: 149, dtype: float64",[0.17005632 0.1380639  0.00483799],0.0047311000973093145,,-1,0.0015978813171386719
350,modello_16.urdf,trac-ik,"0    0.123443
1    0.121876
2    0.189569
Name: 150, dtype: float64",[0.12344818 0.12187371 0.18957614],0.0034433727100472333,,-1,0.0008127689361572266
351,modello_16.urdf,trac-ik,"0    0.092494
1    0.263463
2    0.058368
Name: 151, dtype: float64",[0.09250253 0.26346751 0.05837483],0.004130507010357215,,-1,0.001407623291015625
352,modello_16.urdf,trac-ik,"0    0.167424
1    0.114651
2    0.045403
Name: 152, dtype: float64",[0.16742949 0.11464247 0.04540694],0.0049751248915445466,,-1,0.0013806819915771484
353,modello_16.urdf,trac-ik,"0    0.230270
1    0.113153
2    0.036233
Name: 153, dtype: float64",[0.23026987 0.11315321 0.03623317],2.0855636668556514e-05,,-1,0.0016710758209228516
354,modello_16.urdf,trac-ik,"0    0.19513
1    0.07946
2    0.14053
Name: 154, dtype: float64",[0.19512672 0.07945622 0.14052843],0.002104143782171985,,-1,0.000865936279296875
355,modello_16.urdf,trac-ik,"0    0.133860
1    0.047889
2    0.205861
Name: 155, dtype: float64",[0.13386734 0.04789797 0.20586256],0.004736137666600379,,-1,0.0018088817596435547
356,modello_16.urdf,trac-ik,"0    0.131385
1    0.034101
2    0.177215
Name: 156, dtype: float64",[0.13139198 0.03410334 0.17721155],0.003398999084444052,,-1,0.0017161369323730469
357,modello_16.urdf,trac-ik,"0    0.103029
1    0.145446
2    0.188891
Name: 157, dtype: float64",[0.1030274  0.14544709 0.1888905 ],0.0009333771451960175,,-1,0.0005474090576171875
358,modello_16.urdf,trac-ik,"0    0.184633
1    0.235617
2    0.014379
Name: 158, dtype: float64",[0.18463208 0.23561724 0.01437839],0.00024251892340847672,,-1,0.0007929801940917969
359,modello_16.urdf,trac-ik,"0    0.172176
1    0.233554
2    0.076077
Name: 159, dtype: float64",[0.17217342 0.23355941 0.0760715 ],0.0027128747589178176,,-1,0.0018303394317626953
360,modello_16.urdf,trac-ik,"0    0.287253
1    0.046291
2    0.013034
Name: 160, dtype: float64",[0.28725241 0.04629224 0.01304279],0.0032265610083022623,,-1,0.0027887821197509766
361,modello_16.urdf,trac-ik,"0    0.148589
1    0.186599
2    0.123543
Name: 161, dtype: float64",[0.14858903 0.18659855 0.12355278],0.0036294447921953986,,-1,0.0010800361633300781
362,modello_16.urdf,trac-ik,"0    0.091536
1    0.018146
2    0.004097
Name: 162, dtype: float64",[0.09153894 0.01814935 0.00410549],0.010140230108269397,,-1,0.002004384994506836
363,modello_16.urdf,trac-ik,"0    0.280867
1    0.094819
2    0.001803
Name: 163, dtype: float64",[0.28086477 0.09482817 0.00180681],0.0035722369529774074,,-1,0.0023910999298095703
364,modello_16.urdf,trac-ik,"0    0.067746
1    0.232101
2    0.011302
Name: 164, dtype: float64",[0.06774774 0.23210914 0.01130146],0.0032454629845097382,,-1,0.0014190673828125
365,modello_16.urdf,trac-ik,"0    0.055931
1    0.108675
2    0.072581
Name: 165, dtype: float64",[0.05593696 0.10867751 0.07258733],0.006696215415533063,,-1,0.0015027523040771484
366,modello_16.urdf,trac-ik,"0    0.134157
1    0.200839
2    0.061853
Name: 166, dtype: float64",[0.13415449 0.20084497 0.06186075],0.003988001105288937,,-1,0.0014204978942871094
367,modello_16.urdf,trac-ik,"0    0.203953
1    0.172968
2    0.022374
Name: 167, dtype: float64",[0.20395251 0.17296463 0.02237903],0.002054265195461635,,-1,0.0009760856628417969
368,modello_16.urdf,trac-ik,"0    0.033230
1    0.107431
2    0.000588
Name: 168, dtype: float64",[0.03323866 0.10743007 0.00059121],0.00846581940156816,,-1,0.0025415420532226562
369,modello_16.urdf,trac-ik,"0    0.159525
1    0.063571
2    0.050986
Name: 169, dtype: float64",[0.15953234 0.06357511 0.05099396],0.0063905771707119105,,-1,0.001359701156616211
370,modello_16.urdf,trac-ik,"0    0.164416
1    0.104357
2    0.174721
Name: 170, dtype: float64",[0.1644184  0.1043537  0.17472473],0.0020955897370053705,,-1,0.0007274150848388672
371,modello_16.urdf,trac-ik,"0    0.067202
1    0.037728
2    0.202335
Name: 171, dtype: float64",[0.06720247 0.03772779 0.20233528],7.990441775833382e-07,,-1,0.0005979537963867188
372,modello_16.urdf,trac-ik,"0    0.124981
1    0.127808
2    0.006486
Name: 172, dtype: float64",[0.1249813  0.12780733 0.00648498],0.0006773741558768071,,-1,0.0018010139465332031
373,modello_16.urdf,trac-ik,"0    0.076834
1    0.268112
2    0.077944
Name: 173, dtype: float64",[0.07684287 0.26811111 0.07794544],0.0031914081825749952,,-1,0.0013003349304199219
374,modello_16.urdf,trac-ik,"0    0.092013
1    0.242980
2    0.093016
Name: 174, dtype: float64",[0.09202054 0.24298441 0.09302549],0.004642436568178041,,-1,0.0013515949249267578
375,modello_16.urdf,trac-ik,"0    0.221877
1    0.045492
2    0.064530
Name: 175, dtype: float64",[0.22187419 0.04549137 0.06453097],0.0014256405182586922,,-1,0.0017936229705810547
376,modello_16.urdf,trac-ik,"0    0.025681
1    0.163379
2    0.238982
Name: 176, dtype: float64",[0.02567985 0.16338305 0.23898285],0.0016231457492361767,,-1,0.0008425712585449219
377,modello_16.urdf,trac-ik,"0    0.045232
1    0.234992
2    0.118862
Name: 177, dtype: float64",[0.04523893 0.23499617 0.11886692],0.0036392725322428147,,-1,0.0010464191436767578
378,modello_16.urdf,trac-ik,"0    0.047227
1    0.093074
2    0.129428
Name: 178, dtype: float64",[0.04723196 0.09307724 0.12943497],0.005572537513403586,,-1,0.0012004375457763672
379,modello_16.urdf,trac-ik,"0    0.146040
1    0.106504
2    0.180669
Name: 179, dtype: float64",[0.14604933 0.10650003 0.1806724 ],0.004193597664719762,,-1,0.0011031627655029297
380,modello_16.urdf,trac-ik,"0    0.248769
1    0.143810
2    0.048874
Name: 180, dtype: float64",[0.24876747 0.14381268 0.0488807 ],0.002591116116366227,,-1,0.0015511512756347656
381,modello_16.urdf,trac-ik,"0    0.194497
1    0.071769
2    0.132951
Name: 181, dtype: float64",[0.19449662 0.07177867 0.13295469],0.004142753155248579,,-1,0.0008788108825683594
382,modello_16.urdf,trac-ik,"0    0.124082
1    0.113481
2    0.014428
Name: 182, dtype: float64",[0.12408406 0.11347785 0.0144266 ],0.0025288490261771734,,-1,0.0016868114471435547
383,modello_16.urdf,trac-ik,"0    0.004376
1    0.122238
2    0.183814
Name: 183, dtype: float64",[0.00437244 0.12223648 0.18382022],0.003564674360944623,,-1,0.0019390583038330078
384,modello_16.urdf,trac-ik,"0    0.129633
1    0.072171
2    0.235015
Name: 184, dtype: float64",[0.12962782 0.07216515 0.23502427],0.0045475390909078825,,-1,0.0010669231414794922
385,modello_16.urdf,trac-ik,"0    0.196682
1    0.091230
2    0.106524
Name: 185, dtype: float64",[0.19669177 0.09123813 0.10651433],0.006546039287637948,,-1,0.0013654232025146484
386,modello_16.urdf,trac-ik,"0    0.043366
1    0.141956
2    0.251776
Name: 186, dtype: float64",[0.04337586 0.14196047 0.25177427],0.0036049320931127787,,-1,0.0020678043365478516
387,modello_16.urdf,trac-ik,"0    0.273521
1    0.081111
2    0.029025
Name: 187, dtype: float64",[0.27351996 0.08110843 0.02902651],0.0009797704125628452,,-1,0.0020313262939453125
388,modello_16.urdf,trac-ik,"0    0.157508
1    0.006600
2    0.128769
Name: 188, dtype: float64",[0.15751393 0.00659666 0.12877728],0.005479782077771462,,-1,0.0009751319885253906
389,modello_16.urdf,trac-ik,"0    0.041768
1    0.249649
2    0.042689
Name: 189, dtype: float64",[0.04177198 0.24965565 0.04269026],0.003135123324755632,,-1,0.0014081001281738281
390,modello_16.urdf,trac-ik,"0    0.228707
1    0.085502
2    0.064647
Name: 190, dtype: float64",[0.22870664 0.08550118 0.0646478 ],0.0006463404744867207,,-1,0.0018093585968017578
391,modello_16.urdf,trac-ik,"0    0.033852
1    0.250924
2    0.125425
Name: 191, dtype: float64",[0.03385122 0.25092999 0.12542815],0.002450992437842192,,-1,0.001222848892211914
392,modello_16.urdf,trac-ik,"0    0.102843
1    0.066306
2    0.154565
Name: 192, dtype: float64",[0.10285031 0.06630389 0.15455748],0.005336096013753758,,-1,0.002410411834716797
393,modello_16.urdf,trac-ik,"0    0.091657
1    0.049720
2    0.178633
Name: 193, dtype: float64",[0.09165108 0.04972728 0.1786376 ],0.004975573498758255,,-1,0.002665996551513672
394,modello_16.urdf,trac-ik,"0    0.169145
1    0.068467
2    0.178835
Name: 194, dtype: float64",[0.1691511  0.06847373 0.17883254],0.0037258597826062417,,-1,0.001249074935913086
395,modello_16.urdf,trac-ik,"0    0.213820
1    0.171222
2    0.113937
Name: 195, dtype: float64",[0.21381971 0.17122176 0.11393685],0.00014633448211075298,,-1,0.001626729965209961
396,modello_16.urdf,trac-ik,"0    0.142758
1    0.074665
2    0.009396
Name: 196, dtype: float64",[0.14276743 0.07465549 0.0093997 ],0.00844760458714338,,-1,0.0014371871948242188
397,modello_16.urdf,trac-ik,"0    0.291574
1    0.025625
2    0.041323
Name: 197, dtype: float64",[0.29157476 0.02562753 0.04132673],0.0014686905313086981,,-1,0.0008227825164794922
398,modello_16.urdf,trac-ik,"0    0.200428
1    0.105424
2    0.048522
Name: 198, dtype: float64",[0.20042923 0.10543038 0.04851333],0.0047958956654705325,,-1,0.0014264583587646484
399,modello_16.urdf,trac-ik,"0    0.047912
1    0.077790
2    0.060395
Name: 199, dtype: float64",[0.04791932 0.077792   0.06040181],0.009875017974385118,,-1,0.0011758804321289062
400,modello_24.urdf,trac-ik,"0    0.318615
1    0.158161
2    0.284962
Name: 0, dtype: float64",[0.31861541 0.15816081 0.28496191],2.326523548295427e-05,,-1,0.0019330978393554688
401,modello_24.urdf,trac-ik,"0    0.492751
1    0.220841
2    0.318072
Name: 1, dtype: float64",[0.49275158 0.22084308 0.3180714 ],0.0004214293907909053,,-1,0.001566171646118164
402,modello_24.urdf,trac-ik,"0    0.234804
1    0.106135
2    0.322505
Name: 2, dtype: float64",[0.23480897 0.10613282 0.32250224],0.0014545131083756819,,-1,0.0019598007202148438
403,modello_24.urdf,trac-ik,"0    0.177757
1    0.519426
2    0.106180
Name: 3, dtype: float64",[0 0 0],100.0,,-1,0.0052411556243896484
404,modello_24.urdf,trac-ik,"0    0.331171
1    0.298036
2    0.190098
Name: 4, dtype: float64",[0.33116578 0.29804524 0.19009215],0.00260703628583626,,-1,0.004327535629272461
405,modello_24.urdf,trac-ik,"0    0.105469
1    0.334547
2    0.347556
Name: 5, dtype: float64",[0.10546732 0.33454338 0.34755825],0.0009302231038436824,,-1,0.0010867118835449219
406,modello_24.urdf,trac-ik,"0    0.392821
1    0.403909
2    0.228238
Name: 6, dtype: float64",[0.39281506 0.40391838 0.2282299 ],0.002364657789332552,,-1,0.0032820701599121094
407,modello_24.urdf,trac-ik,"0    0.033700
1    0.553107
2    0.125766
Name: 7, dtype: float64",[0.03370043 0.55310722 0.12576644],7.946359462241892e-06,,-1,0.0012288093566894531
408,modello_24.urdf,trac-ik,"0    0.044544
1    0.200876
2    0.574520
Name: 8, dtype: float64",[0.04454935 0.20087996 0.57451541],0.0013420918622868451,,-1,0.00171661376953125
409,modello_24.urdf,trac-ik,"0    0.180596
1    0.501923
2    0.358663
Name: 9, dtype: float64",[0.18060329 0.50191888 0.35866224],0.0013789418594091234,,-1,0.0022134780883789062
410,modello_24.urdf,trac-ik,"0    0.183161
1    0.413434
2    0.057668
Name: 10, dtype: float64",[0.18316397 0.41342634 0.05767436],0.002321941689690277,,-1,0.0012111663818359375
411,modello_24.urdf,trac-ik,"0    0.021458
1    0.614166
2    0.120134
Name: 11, dtype: float64",[0.02145817 0.61417064 0.12014103],0.0013826250848558237,,-1,0.0013341903686523438
412,modello_24.urdf,trac-ik,"0    0.237229
1    0.446067
2    0.373875
Name: 12, dtype: float64",[0.23722874 0.44606832 0.373875  ],0.0002111274430772421,,-1,0.0033721923828125
413,modello_24.urdf,trac-ik,"0    0.350952
1    0.038527
2    0.457695
Name: 13, dtype: float64",[0.35094958 0.03851935 0.45769157],0.001515280192204659,,-1,0.0025260448455810547
414,modello_24.urdf,trac-ik,"0    0.163956
1    0.118364
2    0.589187
Name: 14, dtype: float64",[0.1639565  0.11835602 0.5891884 ],0.0013498985540253766,,-1,0.0019855499267578125
415,modello_24.urdf,trac-ik,"0    0.251826
1    0.172080
2    0.329636
Name: 15, dtype: float64",[0.25182749 0.17207066 0.32963347],0.0022166695687828248,,-1,0.0027341842651367188
416,modello_24.urdf,trac-ik,"0    0.447177
1    0.151712
2    0.315191
Name: 16, dtype: float64",[0.44717708 0.15171157 0.31519079],9.515346838996242e-06,,-1,0.0025768280029296875
417,modello_24.urdf,trac-ik,"0    0.183962
1    0.132889
2    0.459675
Name: 17, dtype: float64",[0.18396213 0.13288377 0.4596754 ],0.0010744225797413313,,-1,0.0012269020080566406
418,modello_24.urdf,trac-ik,"0    0.518792
1    0.212946
2    0.202140
Name: 18, dtype: float64",[0.51879252 0.21295326 0.20214219],0.0012591139353118836,,-1,0.0015125274658203125
419,modello_24.urdf,trac-ik,"0    0.661310
1    0.160326
2    0.091224
Name: 19, dtype: float64",[0.661309   0.16033312 0.09122028],0.0011845185117404895,,-1,0.0030117034912109375
420,modello_24.urdf,trac-ik,"0    0.379748
1    0.136808
2    0.344245
Name: 20, dtype: float64",[0.37974461 0.13681023 0.34425209],0.001504273153933202,,-1,0.0020227432250976562
421,modello_24.urdf,trac-ik,"0    0.124976
1    0.177928
2    0.036041
Name: 21, dtype: float64",[0.12497542 0.1779207  0.03603598],0.003861395787986324,,-1,0.001874685287475586
422,modello_24.urdf,trac-ik,"0    0.040393
1    0.055121
2    0.604954
Name: 22, dtype: float64",[0.0403931  0.05512899 0.60495227],0.0012699090176106912,,-1,0.001260519027709961
423,modello_24.urdf,trac-ik,"0    0.077320
1    0.031189
2    0.220361
Name: 23, dtype: float64",[0.07731954 0.03118252 0.22035726],0.00314473883372071,,-1,0.0018925666809082031
424,modello_24.urdf,trac-ik,"0    0.103934
1    0.426490
2    0.414140
Name: 24, dtype: float64",[0.10394296 0.42648858 0.41413772],0.0016003264748841873,,-1,0.0023522377014160156
425,modello_24.urdf,trac-ik,"0    0.073191
1    0.103385
2    0.368625
Name: 25, dtype: float64",[0.07319328 0.10338307 0.3686347 ],0.0025637596762265536,,-1,0.004816532135009766
426,modello_24.urdf,trac-ik,"0    0.553453
1    0.021166
2    0.126627
Name: 26, dtype: float64",[0.55345411 0.02116708 0.12663143],0.0009030265143072737,,-1,0.0018374919891357422
427,modello_24.urdf,trac-ik,"0    0.562085
1    0.314220
2    0.256629
Name: 27, dtype: float64",[0.56208093 0.31422606 0.25663007],0.0010638124143039747,,-1,0.002336263656616211
428,modello_24.urdf,trac-ik,"0    0.053845
1    0.677753
2    0.163834
Name: 28, dtype: float64",[0 0 0],100.0,,-1,0.005239009857177734
429,modello_24.urdf,trac-ik,"0    0.619888
1    0.244607
2    0.032903
Name: 29, dtype: float64",[0.61988726 0.2446069  0.03290478],0.0002403370661323162,,-1,0.0025787353515625
430,modello_24.urdf,trac-ik,"0    0.136532
1    0.201230
2    0.505920
Name: 30, dtype: float64",[0.13653162 0.20123048 0.50591949],6.743768174201389e-06,,-1,0.001535654067993164
431,modello_24.urdf,trac-ik,"0    0.153212
1    0.104794
2    0.641936
Name: 31, dtype: float64",[0.15321422 0.10480236 0.64192989],0.0015945932703821685,,-1,0.0017752647399902344
432,modello_24.urdf,trac-ik,"0    0.303161
1    0.025042
2    0.207282
Name: 32, dtype: float64",[0.30316144 0.02503715 0.20728807],0.0021816843539960995,,-1,0.0013227462768554688
433,modello_24.urdf,trac-ik,"0    0.162898
1    0.527431
2    0.162005
Name: 33, dtype: float64",[0.16289265 0.5274327  0.16200358],0.0009834050624541759,,-1,0.0019049644470214844
434,modello_24.urdf,trac-ik,"0    0.125536
1    0.360397
2    0.393739
Name: 34, dtype: float64",[0.12554417 0.36039754 0.39373327],0.0018276182793650923,,-1,0.002544403076171875
435,modello_24.urdf,trac-ik,"0    0.596587
1    0.087679
2    0.044512
Name: 35, dtype: float64",[0.59658975 0.08767906 0.04451514],0.0006919486478610404,,-1,0.0013530254364013672
436,modello_24.urdf,trac-ik,"0    0.093829
1    0.170330
2    0.130774
Name: 36, dtype: float64",[0.09383673 0.17032694 0.13077737],0.0037917973116597544,,-1,0.002182483673095703
437,modello_24.urdf,trac-ik,"0    0.411569
1    0.016444
2    0.315931
Name: 37, dtype: float64",[0.41156947 0.01644353 0.31593142],0.00015697819887551523,,-1,0.002899169921875
438,modello_24.urdf,trac-ik,"0    0.396904
1    0.082391
2    0.113702
Name: 38, dtype: float64",[0.39689979 0.08238861 0.11370581],0.0015102544014419879,,-1,0.0015037059783935547
439,modello_24.urdf,trac-ik,"0    0.037698
1    0.697833
2    0.031093
Name: 39, dtype: float64",[0.03769909 0.6978324  0.0310968 ],0.0006454984748476774,,-1,0.0019736289978027344
440,modello_24.urdf,trac-ik,"0    0.301825
1    0.170046
2    0.117164
Name: 40, dtype: float64",[0.30182241 0.17005094 0.11716426],0.0015049477033553136,,-1,0.0015554428100585938
441,modello_24.urdf,trac-ik,"0    0.032860
1    0.363964
2    0.177682
Name: 41, dtype: float64",[0.03286008 0.36395981 0.17769099],0.0024652961802828135,,-1,0.0015034675598144531
442,modello_24.urdf,trac-ik,"0    0.083638
1    0.278746
2    0.179009
Name: 42, dtype: float64",[0.08364716 0.27873849 0.17900406],0.003827067376215155,,-1,0.0022902488708496094
443,modello_24.urdf,trac-ik,"0    0.132688
1    0.491088
2    0.255388
Name: 43, dtype: float64",[0.13269198 0.49108596 0.2553878 ],0.0008287692205974778,,-1,0.0017042160034179688
444,modello_24.urdf,trac-ik,"0    0.333604
1    0.073873
2    0.220602
Name: 44, dtype: float64",[0.33360625 0.07387557 0.22059748],0.0013090924086983464,,-1,0.0011065006256103516
445,modello_24.urdf,trac-ik,"0    0.669348
1    0.018327
2    0.155989
Name: 45, dtype: float64",[0.66934173 0.01833419 0.15598573],0.0014802362647116933,,-1,0.0022611618041992188
446,modello_24.urdf,trac-ik,"0    0.160613
1    0.257637
2    0.195620
Name: 46, dtype: float64",[0.16060751 0.25763381 0.19562366],0.0021188746055291327,,-1,0.002131223678588867
447,modello_24.urdf,trac-ik,"0    0.602081
1    0.057758
2    0.021427
Name: 47, dtype: float64",[0.60207482 0.05775111 0.02142576],0.0015961523093034442,,-1,0.0014445781707763672
448,modello_24.urdf,trac-ik,"0    0.289775
1    0.122078
2    0.166817
Name: 48, dtype: float64",[0.28976491 0.12207558 0.16682154],0.0031481718464846592,,-1,0.0017275810241699219
449,modello_24.urdf,trac-ik,"0    0.565801
1    0.221926
2    0.134852
Name: 49, dtype: float64",[0.5658008  0.22192581 0.13485248],6.0253482115119956e-05,,-1,0.0009481906890869141
450,modello_24.urdf,trac-ik,"0    0.559804
1    0.111260
2    0.278577
Name: 50, dtype: float64",[0.55980085 0.11126234 0.27858229],0.0010483718066495958,,-1,0.0026769638061523438
451,modello_24.urdf,trac-ik,"0    0.477062
1    0.148622
2    0.081193
Name: 51, dtype: float64",[0.47706701 0.14861241 0.08119634],0.0021693236594918443,,-1,0.0022313594818115234
452,modello_24.urdf,trac-ik,"0    0.587952
1    0.375272
2    0.030127
Name: 52, dtype: float64",[0.5879529  0.37527049 0.03012462],0.0004645768730594243,,-1,0.0017631053924560547
453,modello_24.urdf,trac-ik,"0    0.401960
1    0.047532
2    0.111999
Name: 53, dtype: float64",[0.40196024 0.04753173 0.11199935],5.5033037505881235e-06,,-1,0.0010302066802978516
